,kind,etag,id,status,htmlLink,created,updated,summary,creator,organizer,start,end,recurringEventId,originalStartTime,iCalUID,sequence,reminders,location,description,visibility
156,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190903T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MDNUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-03T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-03T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-03T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
157,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190904T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MDRUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-04T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-04T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-04T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
158,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190905T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MDVUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-05T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-05T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-05T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
159,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190906T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MDZUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-06T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-06T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-06T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
160,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20190909T033000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTA5MDlUMDMzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-09T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-09T07:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-09-09T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
161,calendar#event,"""3120880263091000""",_8ooj6chj6sp42b9p8gqjeb9k70r3cba160sj6b9n6oq42hhi85138da58k,confirmed,https://www.google.com/calendar/event?eid=Xzhvb2o2Y2hqNnNwNDJiOXA4Z3FqZWI5azcwcjNjYmExNjBzajZiOW42b3E0MmhoaTg1MTM4ZGE1OGsgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-06-13T15:35:31.000Z,2019-06-13T15:35:31.578Z,Register at https://swift.tf!] First Impressions of Swift from a Scala veteran,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-10T03:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-10T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,F132372A-9D57-4866-A093-764AF2AB45EE,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}, {'method': 'popup', 'minutes': 120}]}",,"View in app: meetup://bay-area-ai/events/262263171

View in browser: https://www.meetup.com/bay-area-ai/events/262263171/",
162,calendar#event,"""3134013296367000""",_60q30d1k6p14ab9i851k2b9k84oj8b9p8p1j6b9o60qk8ghl6l1j8c1m70,confirmed,https://www.google.com/calendar/event?eid=XzYwcTMwZDFrNnAxNGFiOWk4NTFrMmI5azg0b2o4YjlwOHAxajZiOW82MHFrOGdobDZsMWo4YzFtNzAgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-08-16T05:04:47.000Z,2019-09-10T02:10:08.939Z,Impact Investing and Decoding Opportunity Zone Investing-Two Great Presenters!,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-10T03:30:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-10T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,040446BE-2ACA-4A14-9FC3-805DB55C4068,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}, {'method': 'popup', 'minutes': 120}]}","809 Sacramento St, San Francisco, CA","View in app: meetup://Bay-Area-Multifamily-Moguls/events/264050414

View in browser: https://www.meetup.com/Bay-Area-Multifamily-Moguls/events/264050414/",
163,calendar#event,"""3136077399114000""",_88okch1p6gr4cb9k6os38b9k6ko3eb9o6gpj8b9p6d2k6h9p6l13gd1k64,confirmed,https://www.google.com/calendar/event?eid=Xzg4b2tjaDFwNmdyNGNiOWs2b3MzOGI5azZrbzNlYjlvNmdwajhiOXA2ZDJrNmg5cDZsMTNnZDFrNjQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-09-09T14:18:19.000Z,2019-09-09T14:18:19.557Z,ML - Investments - recession,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-11T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-11T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,B1FD946F-4684-4507-8434-93ECE95B8441,0,{'useDefault': True},,,
164,calendar#event,"""3136470078339000""",_651jacpg851k2ba36ss3cb9k64p38ba170p4cb9m6524chhm6h344dpo6s,confirmed,https://www.google.com/calendar/event?eid=XzY1MWphY3BnODUxazJiYTM2c3MzY2I5azY0cDM4YmExNzBwNGNiOW02NTI0Y2hobTZoMzQ0ZHBvNnMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-09-11T05:50:08.000Z,2019-09-11T20:50:39.229Z,Dermatologist - call regarding biopsy,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-11T18:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-11T18:15:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,1C530ACA-C786-4124-A82F-61DFF64FB787,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",2505 Samaritan Dr San Jose CA 95124 United States,Suite #508,
165,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190910T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MTBUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - recession,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-12T05:00:00+02:00', 'timeZone': 'UTC'}","{'dateTime': '2019-09-12T08:00:00+02:00', 'timeZone': 'UTC'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-10T05:00:00+02:00', 'timeZone': 'UTC'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
166,calendar#event,"""3136077408428000""",_8os42d9j8h33eb9j70p46b9k8d2k8ba26gq3gba474oj4c2661234chk74,confirmed,https://www.google.com/calendar/event?eid=XzhvczQyZDlqOGgzM2ViOWo3MHA0NmI5azhkMms4YmEyNmdxM2diYTQ3NG9qNGMyNjYxMjM0Y2hrNzQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-09-09T14:18:21.000Z,2019-09-09T14:18:24.248Z,ML - Investments - recession,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-13T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-13T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,F8A53DF7-382C-4CED-B448-D9120F0D2249,0,{'useDefault': False},,,
167,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20190916T033000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTA5MTZUMDMzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-16T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-16T07:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-09-16T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
168,calendar#event,"""3136845766567000""",_6gpj4g9i8p23ib9l6d34ab9k6l246b9o6cojcba368q34e1g88qjcha584,confirmed,https://www.google.com/calendar/event?eid=XzZncGo0ZzlpOHAyM2liOWw2ZDM0YWI5azZsMjQ2YjlvNmNvamNiYTM2OHEzNGUxZzg4cWpjaGE1ODQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-09-11T05:53:24.000Z,2019-09-14T01:01:23.314Z,Dentist - call (408) 252-5700,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-16T18:15:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-16T18:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,432A2FD9-53FE-45DC-8316-C24280B56EEA,1,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
169,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190917T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MTdUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-17T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-17T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-17T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
170,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190918T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MThUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-18T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-18T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-18T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
171,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190919T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MTlUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-19T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-19T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-19T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
172,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190920T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MjBUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-20T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-20T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-20T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
173,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20190923T033000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTA5MjNUMDMzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-23T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-23T07:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-09-23T05:30:00+02:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
174,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190924T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MjRUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-24T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-24T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-24T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
175,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190925T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MjVUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-25T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-25T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-25T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
176,calendar#event,"""3138772650474000""",_64pjee1g74o48b9g6gpk2b9k8ko36ba18kr3gba271232gpj8p0j2g9k6s,confirmed,https://www.google.com/calendar/event?eid=XzY0cGplZTFnNzRvNDhiOWc2Z3BrMmI5azhrbzM2YmExOGtyM2diYTI3MTIzMmdwajhwMGoyZzlrNnMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-09-25T04:38:45.000Z,2019-09-25T04:38:45.294Z,סרט‏: ‏Ad Astra,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-25T06:15:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-25T07:45:00+02:00', 'timeZone': 'America/Los_Angeles'}",,,1378090D-043A-4E03-AE68-B8D1C3FA1A47,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}","AMC Metreon 16
135 Fourth St, Unit 3000, San Francisco, CA  94103, United States","מספר אישור‏: ‏0517381044

אזור‏: ‏Auditorium 10
מושב‏: ‏H11",
177,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190926T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MjZUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-26T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-26T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-26T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
178,calendar#event,"""3148189763712000""",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584_20190927T030000Z,confirmed,https://www.google.com/calendar/event?eid=XzcwcGppYzlpODkwazZiOWg4ZDBqNGI5azhjcWppYjlvOGtyNDRiOXA3NHA0NmQ5bjhrc2s4ZWE1ODRfMjAxOTA5MjdUMDMwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-11-04T04:31:26.000Z,2019-12-03T04:37:56.745Z,ML - Investments - news2roi - fastai,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-09-27T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-09-27T08:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",_70pjic9i890k6b9h8d0j4b9k8cqjib9o8kr44b9p74p46d9n8ksk8ea584,"{'dateTime': '2019-09-27T05:00:00+02:00', 'timeZone': 'America/Los_Angeles'}",83912BAC-1CA2-4C59-8E6B-992C57E9D9EA,4,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
